id,baseMean,log2FC,lfcSE,stat,pvalue,padj
ENSMUSG00000114590,0.329953889,-2.16742091,4.229457616,-0.512458359,0.608330256,NA
ENSMUSG00000100733,143.2063666,0.627748037,0.249719131,2.513816358,0.011943261,0.082211976
ENSMUSG00000114295,9.153476194,-0.680309022,0.437866966,-1.55368885,0.120258654,0.311935769
ENSMUSG00000103437,1.337719067,2.202733862,1.559957141,1.41204768,0.157935922,NA
ENSMUSG00000114652,12.51325173,0.394880914,0.452264349,0.873119702,0.382597836,0.606518254
ENSMUSG00000114400,0.673366596,-2.522891426,2.386589242,-1.057111706,0.290460609,NA
ENSMUSG00000114700,0.698939086,2.465829789,1.994149111,1.236532301,0.216260767,NA
ENSMUSG00000099774,0.082900176,0.922862538,4.27958794,0.215642849,0.829266152,NA
ENSMUSG00000041417,2374.581439,0.371089691,0.140364247,2.643762206,0.008199023,0.066107489
ENSMUSG00000104214,9.66067361,1.255699202,0.722487409,1.738022265,0.082206891,0.250482255
ENSMUSG00000102635,2.400825599,0.133748134,1.032217976,0.129573537,0.896903841,NA
ENSMUSG00000114223,0,NA,NA,NA,NA,NA
ENSMUSG00000114762,0,NA,NA,NA,NA,NA
ENSMUSG00000114717,0,NA,NA,NA,NA,NA
ENSMUSG00000102542,0.10023961,0.345789806,4.27958794,0.08079979,0.935601175,NA
ENSMUSG00000114444,0,NA,NA,NA,NA,NA
ENSMUSG00000114846,0,NA,NA,NA,NA,NA
ENSMUSG00000114730,0,NA,NA,NA,NA,NA
ENSMUSG00000021624,305.6328147,-0.112051798,0.275596788,-0.406578752,0.684317406,0.825154435
ENSMUSG00000034751,3015.755889,0.573011235,0.196035784,2.922993054,0.003466843,0.03944957
ENSMUSG00000091906,2.961125367,0.231845623,1.084389311,0.21380294,0.830700732,NA
ENSMUSG00000090329,3.072516966,0.236964714,0.852738877,0.277886607,0.781099405,NA
ENSMUSG00000091577,3.338121855,-0.133143679,0.88451867,-0.150526703,0.880349085,NA
ENSMUSG00000047643,193.2746427,0.165499646,0.199061087,0.831401295,0.405746967,0.627896362
ENSMUSG00000095940,0.141805577,0.345810945,4.27958794,0.080804729,0.935597247,NA
ENSMUSG00000114206,0.771004465,1.267469489,1.740037717,0.728414951,0.466359614,NA
ENSMUSG00000119233,0,NA,NA,NA,NA,NA
ENSMUSG00000032621,1895.191823,-0.047025893,0.11940903,-0.393821919,0.693712521,0.830945094
ENSMUSG00000021709,3471.905079,0.11502644,0.163565542,0.703243718,0.481903879,0.686144243
ENSMUSG00000114276,0.23935825,-2.535610399,4.236907301,-0.598457842,0.549534481,NA
ENSMUSG00000114637,0.110570494,-0.808329234,4.27958794,-0.188880155,0.850186748,NA
ENSMUSG00000021710,924.4952247,0.176870445,0.087252888,2.027101322,0.042652052,0.172349716
ENSMUSG00000042743,83.33509169,0.043562349,0.222095538,0.196142387,0.84449872,0.921001223
ENSMUSG00000021711,648.7456684,0.123279964,0.112726125,1.093623712,0.274120045,0.501233457
ENSMUSG00000118537,25.54344282,-0.431539096,0.299390596,-1.441391618,0.149474077,0.352641539
ENSMUSG00000021712,537.2563482,0.145676348,0.158050226,0.921709205,0.356680278,0.583484059
ENSMUSG00000021713,349.3852308,0.120447646,0.161695381,0.744904679,0.456329346,0.665247816
ENSMUSG00000021714,109.5669775,0.427059222,0.217533538,1.963187956,0.049624338,0.188640017
ENSMUSG00000046169,159.1276772,-0.154334236,0.203824682,-0.757191106,0.448935378,0.659005378
ENSMUSG00000021715,247.9837116,-0.307311187,0.099813553,-3.078852309,0.002077997,0.029306861
ENSMUSG00000084860,0.215600077,-0.231264389,3.673380908,-0.062956822,0.949800887,NA
ENSMUSG00000021716,424.3684619,-0.089534023,0.103711832,-0.863296129,0.387974672,0.611776023
ENSMUSG00000042655,0.136457092,1.474595401,4.263645577,0.345853185,0.729453053,NA
ENSMUSG00000114326,0,NA,NA,NA,NA,NA
ENSMUSG00000021719,35.81339087,0.264605496,0.401897759,0.658390075,0.510287511,0.707523482
ENSMUSG00000021718,0,NA,NA,NA,NA,NA
ENSMUSG00000021720,74.65053983,0.591274097,0.365671255,1.616955361,0.105887917,0.289619841
ENSMUSG00000077578,0.050669861,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000021721,0,NA,NA,NA,NA,NA
ENSMUSG00000114518,0,NA,NA,NA,NA,NA
ENSMUSG00000119842,0,NA,NA,NA,NA,NA
ENSMUSG00000114671,0,NA,NA,NA,NA,NA
ENSMUSG00000114564,0,NA,NA,NA,NA,NA
ENSMUSG00000114840,0,NA,NA,NA,NA,NA
ENSMUSG00000114899,0,NA,NA,NA,NA,NA
ENSMUSG00000108515,0,NA,NA,NA,NA,NA
ENSMUSG00000114217,2.249447503,-0.171093737,1.035046946,-0.165300461,0.868707496,NA
ENSMUSG00000114367,0,NA,NA,NA,NA,NA
ENSMUSG00000059877,0.050669861,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000114422,1.69043616,0.512835077,1.04309168,0.491649092,0.622967433,NA
ENSMUSG00000064854,0,NA,NA,NA,NA,NA
ENSMUSG00000101308,4.416639128,-0.398350445,0.750476091,-0.530796984,0.595559471,NA
ENSMUSG00000042590,705.4299315,0.176017299,0.143858068,1.223548333,0.221122661,0.445253268
ENSMUSG00000118423,11.17069728,-0.758476139,0.418369031,-1.81293567,0.069841744,0.228396745
ENSMUSG00000100833,2.32458841,-0.417531069,0.938881891,-0.444710962,0.656528646,NA
ENSMUSG00000118935,0.036643939,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000114572,0,NA,NA,NA,NA,NA
ENSMUSG00000021692,251.0615738,0.35386193,0.146630607,2.413288316,0.015809308,0.096476889
ENSMUSG00000021693,1365.521889,0.020572814,0.083891758,0.245230453,0.806277998,0.89962174
ENSMUSG00000071181,78.38119501,0.3463551,0.180557195,1.918256984,0.055078434,0.199972875
ENSMUSG00000114893,14.38310911,-0.393709411,0.493289257,-0.798130926,0.424794517,0.641654277
ENSMUSG00000114311,2.865596906,-0.377130998,0.838975865,-0.449513525,0.653061254,NA
ENSMUSG00000114475,0,NA,NA,NA,NA,NA
ENSMUSG00000114459,0.046246322,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000049233,25.11566045,0.010778252,0.310916921,0.03466602,0.972346057,0.987154084
ENSMUSG00000114780,26.16514467,0.34768155,0.400925419,0.867197572,0.385833767,0.609611057
ENSMUSG00000114534,0.08024193,-0.231256502,4.27958794,-0.054037095,0.956905609,NA
ENSMUSG00000114807,13.96695389,-0.164322553,0.552019745,-0.297675137,0.765951121,0.876594692
ENSMUSG00000102000,4.113943654,1.035825493,0.746134314,1.388256073,0.165059083,NA
ENSMUSG00000032846,775.7606784,-0.138423033,0.124416931,-1.112573924,0.265891465,0.493302012
ENSMUSG00000114627,0.141700348,0.345784544,4.27958794,0.08079856,0.935602153,NA
ENSMUSG00000068184,200.3713341,0.074052312,0.128218117,0.577549522,0.563568295,0.74678189
ENSMUSG00000071180,1229.086548,-0.113427014,0.109647041,-1.034474011,0.30091462,0.529412872
ENSMUSG00000021694,179.1209502,-0.056384563,0.133915234,-0.421046667,0.673721005,0.818867528
ENSMUSG00000021696,54.97187846,-1.038420148,1.213582195,-0.85566528,0.39218295,0.615428859
ENSMUSG00000114519,0.401863656,-1.236087721,2.412266357,-0.512417593,0.608358781,NA
ENSMUSG00000114507,0.497162159,-1.641557161,1.912090511,-0.85851436,0.390608505,NA
ENSMUSG00000114607,14.80257079,-0.007674153,0.405004259,-0.018948327,0.984882327,0.993544794
ENSMUSG00000090358,0.092287543,-0.231282958,4.27958794,-0.054043277,0.956900684,NA
ENSMUSG00000021697,218.5787869,0.513658417,0.223564608,2.297583782,0.02158549,0.115623464
ENSMUSG00000021699,122.5641047,-0.213126964,0.148895784,-1.431383472,0.152320343,0.356732389
ENSMUSG00000059751,12.43618473,-0.889907103,0.412008075,-2.159926362,0.030778371,0.142759911
ENSMUSG00000119702,0,NA,NA,NA,NA,NA
ENSMUSG00000076946,0.069994134,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000084651,0,NA,NA,NA,NA,NA
ENSMUSG00000021700,7.09380075,-3.464558207,1.076018285,-3.219794921,0.001282823,NA
ENSMUSG00000045609,4.921947532,-0.43536053,0.637276905,-0.683157552,0.494507292,NA
ENSMUSG00000046006,17.85733136,-0.73856767,0.414588764,-1.781446418,0.074839551,0.237124825
ENSMUSG00000021701,1426.437563,-0.237991869,0.128181248,-1.85668241,0.063356352,0.216167977
ENSMUSG00000109853,0.198245042,1.639408962,4.25482603,0.385305757,0.700010897,NA
ENSMUSG00000114775,0.128068557,-0.231261787,4.27958794,-0.05403833,0.956904626,NA
ENSMUSG00000114587,0,NA,NA,NA,NA,NA
ENSMUSG00000114275,0,NA,NA,NA,NA,NA
ENSMUSG00000114320,0.054181325,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000114307,0,NA,NA,NA,NA,NA
ENSMUSG00000114472,1.073350937,-0.431726176,1.636514175,-0.263808394,0.791927566,NA
ENSMUSG00000114747,0,NA,NA,NA,NA,NA
ENSMUSG00000114824,0.111187255,-1.442494698,4.275754458,-0.337366121,0.73584092,NA
ENSMUSG00000055194,4.110724796,3.553603201,2.205749832,1.611063571,0.107165867,NA
ENSMUSG00000081277,18.52513726,0.092140303,0.288260387,0.319642612,0.749239268,0.866342294
ENSMUSG00000082258,0.4168122,0.34580693,2.834949266,0.121979936,0.902914908,NA
ENSMUSG00000086201,0,NA,NA,NA,NA,NA
ENSMUSG00000032745,1514.507669,-0.098536509,0.14497547,-0.679677113,0.496708931,0.698754516
ENSMUSG00000116016,0,NA,NA,NA,NA,NA
ENSMUSG00000085634,0,NA,NA,NA,NA,NA
ENSMUSG00000086870,0,NA,NA,NA,NA,NA
ENSMUSG00000086649,0.051441337,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000067122,0,NA,NA,NA,NA,NA
ENSMUSG00000096842,0.152781059,0.345784522,4.27958794,0.080798555,0.935602157,NA
ENSMUSG00000032727,590.879794,0.06735384,0.104934524,0.641865398,0.520960583,0.715739953
ENSMUSG00000084217,0.327653505,-0.808340108,2.505451298,-0.322632537,0.746973549,NA
ENSMUSG00000086480,0.184985289,-0.231291879,4.27958794,-0.054045362,0.956899023,NA
ENSMUSG00000021754,824.0335501,-0.205743368,0.095315203,-2.158557728,0.030884495,0.143018335
ENSMUSG00000085204,2.437060424,-0.948826129,1.133683319,-0.836941068,0.402625694,NA
ENSMUSG00000086861,0,NA,NA,NA,NA,NA
ENSMUSG00000086057,0,NA,NA,NA,NA,NA
ENSMUSG00000086111,5.215490856,-0.688918634,0.62201464,-1.107560159,0.268051818,NA
ENSMUSG00000082433,0,NA,NA,NA,NA,NA
ENSMUSG00000114429,0,NA,NA,NA,NA,NA
ENSMUSG00000086402,0.036643939,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000086092,0.457277002,1.728916409,2.670497293,0.647413654,0.517364262,NA
ENSMUSG00000114361,0.054181325,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000114745,0,NA,NA,NA,NA,NA
ENSMUSG00000104438,0,NA,NA,NA,NA,NA
ENSMUSG00000049985,41.21158572,-0.399567023,0.258693487,-1.54455772,0.12245328,0.315121597
ENSMUSG00000114536,1.936908003,0.123770869,0.900570211,0.137436113,0.890686088,NA
ENSMUSG00000114656,1.074286768,-2.039883696,1.69027969,-1.206832046,0.227496832,NA
ENSMUSG00000114869,0.464991796,0.871718786,2.403605199,0.362671368,0.71685039,NA
ENSMUSG00000114468,0,NA,NA,NA,NA,NA
ENSMUSG00000021756,3340.343654,-0.198784651,0.092356631,-2.152359275,0.031369069,0.144112715
ENSMUSG00000050377,8.132468539,-0.953823873,0.587024268,-1.624845727,0.104195435,NA
ENSMUSG00000114547,5.855089584,0.650104792,0.560436899,1.159996411,0.246050267,NA
ENSMUSG00000021758,3.993194185,1.341326964,0.67956102,1.973813865,0.048402912,NA
ENSMUSG00000047789,427.7915125,0.023864891,0.135670769,0.175902966,0.860370175,0.929090352
ENSMUSG00000114438,9.680380146,0.513280199,0.577187874,0.889277518,0.373853951,0.599738475
ENSMUSG00000114418,0.206892586,0.922851936,4.27958794,0.215640372,0.829268084,NA
ENSMUSG00000114286,0,NA,NA,NA,NA,NA
ENSMUSG00000021759,174.0713755,0.067819259,0.167960658,0.403780623,0.686374046,0.826311144
ENSMUSG00000016018,1179.053444,0.275870096,0.185958906,1.483500314,0.137941533,0.337084297
ENSMUSG00000098067,1.718240323,-0.810590593,1.450605939,-0.558794481,0.576301989,NA
ENSMUSG00000042426,692.764541,0.34897246,0.167534487,2.082988795,0.037252245,0.15957745
ENSMUSG00000114477,0.931935078,0.509399718,1.413078705,0.360489275,0.718481276,NA
ENSMUSG00000042417,53.75373417,-0.237133924,0.306856627,-0.772784107,0.439650161,0.653125411
ENSMUSG00000074651,10.16555839,0.679740026,0.468099231,1.452128055,0.146466002,0.34876579
ENSMUSG00000078926,4.051467686,-0.858188137,0.752917997,-1.139816208,0.25436288,NA
ENSMUSG00000076146,0,NA,NA,NA,NA,NA
ENSMUSG00000078027,0.073926555,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000065575,0.043921031,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000074650,10.39313594,-0.317941285,0.469231348,-0.677578953,0.498038695,0.699329671
ENSMUSG00000021760,1959.244891,-0.028391199,0.138715882,-0.204671582,0.837828725,0.917172151
ENSMUSG00000116554,0.536056774,1.170103946,2.096174791,0.558209149,0.576701574,NA
ENSMUSG00000023132,1037.464732,-1.668542297,0.532146133,-3.135496426,0.001715635,0.025950293
ENSMUSG00000051002,0.082787711,-0.808329234,4.27958794,-0.188880155,0.850186748,NA
ENSMUSG00000114333,0,NA,NA,NA,NA,NA
ENSMUSG00000116741,0.213985313,0.345779214,4.27958794,0.080797315,0.935603144,NA
ENSMUSG00000042385,34.99671053,-2.62268956,0.587216299,-4.466309205,7.96E-06,0.000787575
ENSMUSG00000042379,247.0388682,-0.469243082,0.262243527,-1.789340952,0.073559923,0.234792536
ENSMUSG00000021763,7.696943121,-0.327728986,0.544140052,-0.602287932,0.546982493,NA
ENSMUSG00000114864,0.286425276,-0.777818562,2.575342523,-0.302025286,0.762632787,NA
ENSMUSG00000114790,0.221135271,-1.351438501,3.645090021,-0.370755864,0.710819377,NA
ENSMUSG00000114659,0,NA,NA,NA,NA,NA
ENSMUSG00000114364,0.04482385,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000114715,0.554661211,-2.552626137,2.290422795,-1.11447814,0.265074117,NA
ENSMUSG00000042364,1179.711761,-0.296146294,0.119694449,-2.474185689,0.013354027,0.08735505
ENSMUSG00000051456,2.168909956,-2.329941209,1.03840596,-2.243767178,0.024847385,NA
ENSMUSG00000114417,0,NA,NA,NA,NA,NA
ENSMUSG00000114962,0.909384007,-1.075425822,1.539517326,-0.698547398,0.484834927,NA
ENSMUSG00000114901,0,NA,NA,NA,NA,NA
ENSMUSG00000114781,0.635902948,-1.812981855,2.220154345,-0.816601719,0.414156072,NA
ENSMUSG00000114395,0,NA,NA,NA,NA,NA
ENSMUSG00000042348,258.5960057,0.113691949,0.13756354,0.826468619,0.408538312,0.629113312
ENSMUSG00000114696,0.976643106,1.272420845,1.53400513,0.829476265,0.406834962,NA
ENSMUSG00000114213,2.784516244,0.958438034,0.960995838,0.997338381,0.31860029,NA
ENSMUSG00000104314,0.073926555,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000114655,0.159205863,-0.23128821,4.27958794,-0.054044505,0.956899707,NA
ENSMUSG00000114707,2.841685118,-2.373676404,1.033150145,-2.297513498,0.021589494,NA
ENSMUSG00000021764,1142.266696,-0.306175991,0.158275057,-1.934455101,0.053057197,0.195414351
ENSMUSG00000114712,0.288693719,0.345788633,3.465743813,0.099773282,0.92052432,NA
ENSMUSG00000114520,0.046766249,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000021765,2344.066644,0.1898644,0.154817755,1.226373551,0.220058134,0.443987282
ENSMUSG00000114935,1.244780905,0.267477727,1.120214231,0.238773727,0.811281044,NA
ENSMUSG00000114879,0,NA,NA,NA,NA,NA
ENSMUSG00000051758,3.862446896,0.655629539,0.887336459,0.738873663,0.459983716,NA
ENSMUSG00000015536,604.7006381,-0.349544123,0.132285499,-2.64234648,0.008233378,0.0662919
ENSMUSG00000015533,704.7774826,0.157161994,0.185911535,0.845359022,0.397910416,0.620857593
ENSMUSG00000114703,0.32125444,-1.605606917,3.400620222,-0.4721512,0.63681887,NA
ENSMUSG00000042284,457.354099,-0.835982504,0.264424798,-3.161513258,0.001569517,0.024532906
ENSMUSG00000114470,2.264453891,0.848317824,1.071099796,0.792006335,0.428356983,NA
ENSMUSG00000042275,45.42372295,0.276419224,0.226388146,1.220996899,0.222087194,0.446365105
ENSMUSG00000114255,6.858421164,0.202648863,0.573179924,0.353551921,0.723674711,NA
ENSMUSG00000118824,0,NA,NA,NA,NA,NA
ENSMUSG00000114872,0,NA,NA,NA,NA,NA
ENSMUSG00000114471,0,NA,NA,NA,NA,NA
ENSMUSG00000114551,2.990909936,-0.739146236,0.92462244,-0.799403307,0.424056593,NA
ENSMUSG00000114847,0,NA,NA,NA,NA,NA
ENSMUSG00000114324,0,NA,NA,NA,NA,NA
ENSMUSG00000114956,0,NA,NA,NA,NA,NA
ENSMUSG00000061669,34.90364784,-0.316499368,0.348343899,-0.908583067,0.363570248,0.590460721
ENSMUSG00000042258,1.881640197,-0.263665033,0.906854262,-0.290746864,0.771244927,NA
ENSMUSG00000114889,0,NA,NA,NA,NA,NA
ENSMUSG00000114451,0,NA,NA,NA,NA,NA
ENSMUSG00000114731,0,NA,NA,NA,NA,NA
ENSMUSG00000114347,0.043597991,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000114290,0.092287543,-0.231282958,4.27958794,-0.054043277,0.956900684,NA
ENSMUSG00000021725,745.9728705,-0.149730257,0.094019162,-1.592550422,0.111261083,0.297687425
ENSMUSG00000114609,0.457270923,0.345806639,2.772439522,0.124730093,0.900737233,NA
ENSMUSG00000114876,0,NA,NA,NA,NA,NA
ENSMUSG00000114792,0.152789717,-0.808334518,4.27958794,-0.18888139,0.85018578,NA
ENSMUSG00000114964,0.049261111,0.345795091,4.27958794,0.080801025,0.935600193,NA
ENSMUSG00000021728,1588.775421,-0.958833716,0.198097715,-4.840205844,1.30E-06,0.000224636
ENSMUSG00000091423,1.415449198,-0.77867075,1.297529425,-0.600117989,0.548427604,NA
ENSMUSG00000114540,419.3136814,0.127864117,0.162074877,0.788920027,0.43015875,0.645965437
ENSMUSG00000114358,0,NA,NA,NA,NA,NA
ENSMUSG00000021730,12.16210161,-0.079270707,0.43547239,-0.182033829,0.855556178,0.926270573
ENSMUSG00000079048,0,NA,NA,NA,NA,NA
ENSMUSG00000088155,0,NA,NA,NA,NA,NA
ENSMUSG00000114713,0,NA,NA,NA,NA,NA
ENSMUSG00000021731,528.5761131,-0.154433582,0.115755195,-1.334139529,0.182158133,0.395734659
ENSMUSG00000097411,0.263388748,1.409211259,4.25970544,0.33082364,0.740777703,NA
ENSMUSG00000114668,0,NA,NA,NA,NA,NA
ENSMUSG00000100727,0,NA,NA,NA,NA,NA
ENSMUSG00000114365,0,NA,NA,NA,NA,NA
ENSMUSG00000114485,0,NA,NA,NA,NA,NA
ENSMUSG00000114831,0,NA,NA,NA,NA,NA
ENSMUSG00000114613,0.09451008,-0.808329234,4.27958794,-0.188880155,0.850186748,NA
ENSMUSG00000021732,828.5996519,-0.232385079,0.154989177,-1.499363269,0.133779417,0.330989389
ENSMUSG00000086709,12.31308052,-0.553311955,0.523365519,-1.05721897,0.290411664,0.518044298
ENSMUSG00000114868,0,NA,NA,NA,NA,NA
ENSMUSG00000114736,0.097849422,-0.231282925,4.27958794,-0.05404327,0.95690069,NA
ENSMUSG00000025453,14.12702823,-0.369478637,0.395730945,-0.93366122,0.350478675,0.578034489
ENSMUSG00000116207,0,NA,NA,NA,NA,NA
ENSMUSG00000025451,1362.917347,0.042135756,0.076488514,0.550876909,0.581718058,0.75984206
ENSMUSG00000062822,1055.367561,-0.010042024,0.101624695,-0.098814797,0.92128532,0.960269509
ENSMUSG00000025450,60.46008715,0.246037025,0.182269379,1.349853862,0.177062864,0.388784023
ENSMUSG00000074635,9.329561625,-0.252743034,0.568494637,-0.444582969,0.656621157,0.808705862
ENSMUSG00000074634,138.1418533,-0.024771335,0.123993193,-0.1997798,0.8416528,0.919716376
ENSMUSG00000114945,0.465800938,-0.231265463,2.154217429,-0.107354745,0.914507555,NA
ENSMUSG00000074715,20.65488855,0.382272051,0.330499333,1.156649992,0.247415389,0.472747917
ENSMUSG00000114301,0.136115818,0.345784522,4.27958794,0.080798555,0.935602157,NA
ENSMUSG00000099872,0.314182361,1.798007025,2.8947189,0.621133549,0.534511757,NA
ENSMUSG00000093930,1491.249152,0.499885504,0.341540356,1.463620608,0.143297639,0.345357046
ENSMUSG00000114934,6.437807391,0.295826013,0.691285482,0.4279361,0.668697644,NA
ENSMUSG00000095930,16.02429462,0.049430691,0.350033309,0.141217106,0.887698433,0.9431932
ENSMUSG00000114369,22.54805544,0.693931838,0.429635554,1.615163902,0.106275205,0.290129301
ENSMUSG00000094870,1016.737585,-0.085197947,0.143503841,-0.59369803,0.552714101,0.739699831
ENSMUSG00000118853,0,NA,NA,NA,NA,NA
ENSMUSG00000094237,0,NA,NA,NA,NA,NA
ENSMUSG00000095514,0.230986029,-2.174906677,4.252548301,-0.51143609,0.609045729,NA
ENSMUSG00000103877,2.485104547,1.76285365,0.882605796,1.997328431,0.045789517,NA
ENSMUSG00000104162,0.260355761,0.922863404,3.538603892,0.260798731,0.794247723,NA
ENSMUSG00000096284,1.150972987,-0.980768304,1.427518468,-0.687044214,0.492054867,NA
ENSMUSG00000096175,0.046766249,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000101579,0.064421006,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000078537,0,NA,NA,NA,NA,NA
ENSMUSG00000114951,0.069994134,-0.808323949,4.27958794,-0.18887892,0.850187715,NA
ENSMUSG00000114608,72.99296123,-0.802960801,0.204261923,-3.931035167,8.46E-05,0.004001174
ENSMUSG00000114871,18.33381416,0.442869048,0.3831024,1.15600698,0.247678302,0.473145876
ENSMUSG00000119661,0,NA,NA,NA,NA,NA
ENSMUSG00000095029,0.363044662,0.134266645,2.805280454,0.047862111,0.961826136,NA
ENSMUSG00000095609,173.8198908,-0.44429329,0.223511653,-1.987785799,0.046835385,0.18207453
ENSMUSG00000119755,0.579807879,-1.460814847,1.885685278,-0.774686457,0.438524955,NA
ENSMUSG00000114375,39.33781702,0.27426466,0.307637333,0.891519431,0.372650572,0.598695293
ENSMUSG00000114940,81.78289901,0.678618757,0.239150079,2.837627146,0.004545024,0.046940537
ENSMUSG00000096323,0,NA,NA,NA,NA,NA
ENSMUSG00000114798,0.102313821,-0.231282925,4.27958794,-0.05404327,0.95690069,NA
ENSMUSG00000095653,0,NA,NA,NA,NA,NA
ENSMUSG00000114398,7.389428875,0.54569881,0.532016063,1.025718672,0.305024211,NA
ENSMUSG00000094027,2.943751711,0.989189885,0.765978212,1.29140734,0.196562467,NA
ENSMUSG00000063846,0,NA,NA,NA,NA,NA
ENSMUSG00000095071,0,NA,NA,NA,NA,NA
ENSMUSG00000094796,87.51830573,-0.188936828,0.34442879,-0.548551205,0.58331348,0.76083794
ENSMUSG00000078180,9.10349811,-0.705568192,0.558633382,-1.263025472,0.206580026,0.427705854
ENSMUSG00000095821,0.088744881,0.345789806,4.27958794,0.08079979,0.935601175,NA
ENSMUSG00000095280,0.048798273,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000093814,0,NA,NA,NA,NA,NA
ENSMUSG00000114252,0.136883549,-0.231261787,4.27958794,-0.05403833,0.956904626,NA
ENSMUSG00000114877,0.485375828,3.116774693,2.452235565,1.270993186,0.203731073,NA
ENSMUSG00000114919,0.082787711,-0.808329234,4.27958794,-0.188880155,0.850186748,NA
ENSMUSG00000114304,0,NA,NA,NA,NA,NA
ENSMUSG00000114906,0.039983281,-0.231277641,4.27958794,-0.054042035,0.956901674,NA
ENSMUSG00000091557,0.548686487,-0.734432223,3.108587473,-0.236259147,0.813231586,NA
ENSMUSG00000091929,0,NA,NA,NA,NA,NA
ENSMUSG00000114819,0,NA,NA,NA,NA,NA
ENSMUSG00000114445,0,NA,NA,NA,NA,NA
ENSMUSG00000114636,1.228708414,1.168443838,1.243689202,0.939498257,0.347474987,NA
ENSMUSG00000114580,0,NA,NA,NA,NA,NA
ENSMUSG00000114318,0.078604371,0.922862538,4.27958794,0.215642849,0.829266152,NA
ENSMUSG00000058317,437.1391054,0.102546413,0.086506634,1.185416756,0.23585271,0.461134916
ENSMUSG00000083606,0.565637617,-0.403002496,2.181179859,-0.184763533,0.853414512,NA
ENSMUSG00000077689,0.228365537,-0.23126497,3.093917772,-0.07474826,0.940415009,NA
ENSMUSG00000114529,15.27104375,0.124513287,0.393687914,0.316274091,0.751794475,0.868183864
ENSMUSG00000035129,31.14195,0.446104547,0.324825654,1.373366118,0.169638557,0.379339926
ENSMUSG00000065858,0,NA,NA,NA,NA,NA
ENSMUSG00000021774,329.4082788,0.111226884,0.140755408,0.790213927,0.429402844,0.645295721
ENSMUSG00000021772,145.4281238,-0.352937964,0.16189904,-2.179988001,0.029258351,0.138790847
ENSMUSG00000012405,2090.963169,-0.044764276,0.106676873,-0.419624932,0.674759472,0.819621216
ENSMUSG00000114894,0.120070327,-0.231282958,4.27958794,-0.054043277,0.956900684,NA
ENSMUSG00000021775,1581.313631,-0.038113361,0.139181232,-0.273839799,0.784207737,0.886475673
ENSMUSG00000119675,0,NA,NA,NA,NA,NA
ENSMUSG00000114678,0,NA,NA,NA,NA,NA
ENSMUSG00000098079,0.183847751,0.345808685,3.838555518,0.090088233,0.9282171,NA
ENSMUSG00000114517,0,NA,NA,NA,NA,NA
ENSMUSG00000021779,99.08393257,-0.216801538,0.205682477,-1.054059348,0.291855747,0.519704881
ENSMUSG00000114504,0.138505503,0.922857253,4.27958794,0.215641615,0.829267115,NA
ENSMUSG00000114281,0.224545589,-1.350525771,4.27681256,-0.315778574,0.752170582,NA
ENSMUSG00000114769,0,NA,NA,NA,NA,NA
ENSMUSG00000114296,0,NA,NA,NA,NA,NA
ENSMUSG00000114202,3.996141016,0.100614515,0.671433238,0.149850363,0.880882674,NA
ENSMUSG00000114890,0,NA,NA,NA,NA,NA
ENSMUSG00000017491,9.684670162,0.413980837,0.568075607,0.728742499,0.466159191,0.673275527
ENSMUSG00000114463,0,NA,NA,NA,NA,NA
ENSMUSG00000017485,3838.408801,0.356592259,0.157894998,2.258413896,0.023919867,0.123001241
ENSMUSG00000114243,0.803920548,2.275982361,1.76333386,1.290726851,0.196798411,NA
ENSMUSG00000021785,680.0930613,0.062001695,0.128786437,0.48143032,0.630210692,0.791660185
ENSMUSG00000114253,79.15039584,-0.056416934,0.311143067,-0.181321522,0.856115214,0.926459597
ENSMUSG00000114842,3.57561923,-1.124675043,0.828945424,-1.356754027,0.174859379,NA
ENSMUSG00000114419,8.020470382,-0.186588047,0.517241727,-0.360736648,0.718296326,NA
ENSMUSG00000021786,186.1095212,0.121899893,0.152422481,0.799750093,0.423855604,0.641113991
ENSMUSG00000114907,9.849285631,-0.388337641,0.545570674,-0.711800799,0.476588138,0.682193817
